"Plot Title: AV14-S2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578646, SEN S/N: 10578646)","Intensity, Lux (LGR S/N: 10578646, SEN S/N: 10578646)","Coupler Attached (LGR S/N: 10578646)","Host Connected (LGR S/N: 10578646)","Stopped (LGR S/N: 10578646)","End Of File (LGR S/N: 10578646)"
1405,03/10/16 01:00:00 AM,0.232,0.0,,,,
1406,03/10/16 04:00:00 AM,0.232,0.0,,,,
1407,03/10/16 07:00:00 AM,0.232,0.0,,,,
1408,03/10/16 10:00:00 AM,0.343,452.1,,,,
1409,03/10/16 01:00:00 PM,0.343,473.6,,,,
1410,03/10/16 04:00:00 PM,0.232,355.2,,,,
1411,03/10/16 07:00:00 PM,0.232,0.0,,,,
1412,03/10/16 10:00:00 PM,0.232,0.0,,,,
1413,03/11/16 01:00:00 AM,0.010,0.0,,,,
1414,03/11/16 04:00:00 AM,-0.213,0.0,,,,
1415,03/11/16 07:00:00 AM,-0.102,0.0,,,,
1416,03/11/16 10:00:00 AM,0.232,699.7,,,,
1417,03/11/16 01:00:00 PM,0.232,570.5,,,,
1418,03/11/16 04:00:00 PM,0.232,366.0,,,,
1419,03/11/16 07:00:00 PM,0.232,21.5,,,,
1420,03/11/16 10:00:00 PM,0.563,0.0,,,,
1421,03/12/16 01:00:00 AM,0.893,0.0,,,,
1422,03/12/16 04:00:00 AM,1.003,0.0,,,,
1423,03/12/16 07:00:00 AM,0.784,0.0,,,,
1424,03/12/16 10:00:00 AM,1.003,2325.0,,,,
1425,03/12/16 01:00:00 PM,1.656,1324.0,,,,
1426,03/12/16 04:00:00 PM,1.221,2669.5,,,,
1427,03/12/16 07:00:00 PM,0.121,21.5,,,,
1428,03/12/16 10:00:00 PM,0.010,0.0,,,,
1429,03/13/16 01:00:00 AM,-0.102,0.0,,,,
1430,03/13/16 04:00:00 AM,-0.102,0.0,,,,
1431,03/13/16 07:00:00 AM,0.121,0.0,,,,
1432,03/13/16 10:00:00 AM,0.121,290.6,,,,
1433,03/13/16 01:00:00 PM,0.674,1001.0,,,,
1434,03/13/16 04:00:00 PM,0.232,473.6,,,,
1435,03/13/16 07:00:00 PM,0.121,10.8,,,,
1436,03/13/16 10:00:00 PM,-0.102,0.0,,,,
1437,03/14/16 01:00:00 AM,0.010,0.0,,,,
1438,03/14/16 04:00:00 AM,0.010,0.0,,,,
1439,03/14/16 07:00:00 AM,0.010,0.0,,,,
1440,03/14/16 10:00:00 AM,0.121,10.8,,,,
1441,03/14/16 01:00:00 PM,0.121,10.8,,,,
1442,03/14/16 04:00:00 PM,0.121,0.0,,,,
1443,03/14/16 07:00:00 PM,0.121,0.0,,,,
1444,03/14/16 10:00:00 PM,0.121,0.0,,,,
1445,03/15/16 01:00:00 AM,0.121,0.0,,,,
1446,03/15/16 04:00:00 AM,0.121,0.0,,,,
1447,03/15/16 07:00:00 AM,0.121,0.0,,,,
1448,03/15/16 10:00:00 AM,0.121,0.0,,,,
1449,03/15/16 01:00:00 PM,0.121,0.0,,,,
1450,03/15/16 04:00:00 PM,0.121,0.0,,,,
1451,03/15/16 07:00:00 PM,0.121,0.0,,,,
1452,03/15/16 10:00:00 PM,0.121,0.0,,,,
1453,03/16/16 01:00:00 AM,0.121,0.0,,,,
1454,03/16/16 04:00:00 AM,0.121,0.0,,,,
1455,03/16/16 07:00:00 AM,0.232,0.0,,,,
1456,03/16/16 10:00:00 AM,0.232,0.0,,,,
1457,03/16/16 01:00:00 PM,0.121,0.0,,,,
1458,03/16/16 04:00:00 PM,0.121,0.0,,,,
1459,03/16/16 07:00:00 PM,0.121,0.0,,,,
1460,03/16/16 10:00:00 PM,0.232,0.0,,,,
1461,03/17/16 01:00:00 AM,0.121,0.0,,,,
1462,03/17/16 04:00:00 AM,0.232,0.0,,,,
1463,03/17/16 07:00:00 AM,0.232,0.0,,,,
1464,03/17/16 10:00:00 AM,0.232,0.0,,,,
1465,03/17/16 01:00:00 PM,0.121,0.0,,,,
1466,03/17/16 04:00:00 PM,0.121,0.0,,,,
1467,03/17/16 07:00:00 PM,0.232,0.0,,,,
1468,03/17/16 10:00:00 PM,0.232,0.0,,,,
1469,03/18/16 01:00:00 AM,0.232,0.0,,,,
1470,03/18/16 04:00:00 AM,0.232,0.0,,,,
1471,03/18/16 07:00:00 AM,0.232,0.0,,,,
1472,03/18/16 10:00:00 AM,0.121,0.0,,,,
1473,03/18/16 01:00:00 PM,0.232,0.0,,,,
1474,03/18/16 04:00:00 PM,0.232,0.0,,,,
1475,03/18/16 07:00:00 PM,0.232,0.0,,,,
1476,03/18/16 10:00:00 PM,0.232,0.0,,,,
1477,03/19/16 01:00:00 AM,0.232,0.0,,,,
1478,03/19/16 04:00:00 AM,0.232,0.0,,,,
1479,03/19/16 07:00:00 AM,0.232,0.0,,,,
1480,03/19/16 10:00:00 AM,0.232,0.0,,,,
1481,03/19/16 01:00:00 PM,0.121,0.0,,,,
1482,03/19/16 04:00:00 PM,0.121,0.0,,,,
1483,03/19/16 07:00:00 PM,0.121,0.0,,,,
1484,03/19/16 10:00:00 PM,0.121,0.0,,,,
1485,03/20/16 01:00:00 AM,0.121,0.0,,,,
1486,03/20/16 04:00:00 AM,0.121,0.0,,,,
1487,03/20/16 07:00:00 AM,0.121,0.0,,,,
1488,03/20/16 10:00:00 AM,0.121,10.8,,,,
1489,03/20/16 01:00:00 PM,0.232,0.0,,,,
1490,03/20/16 04:00:00 PM,0.121,0.0,,,,
1491,03/20/16 07:00:00 PM,0.121,0.0,,,,
1492,03/20/16 10:00:00 PM,0.232,0.0,,,,
1493,03/21/16 01:00:00 AM,0.232,0.0,,,,
1494,03/21/16 04:00:00 AM,0.121,0.0,,,,
1495,03/21/16 07:00:00 AM,0.121,0.0,,,,
1496,03/21/16 10:00:00 AM,0.121,53.8,,,,
1497,03/21/16 01:00:00 PM,0.232,96.9,,,,
1498,03/21/16 04:00:00 PM,0.232,53.8,,,,
1499,03/21/16 07:00:00 PM,0.232,0.0,,,,
1500,03/21/16 10:00:00 PM,0.121,0.0,,,,
1501,03/22/16 01:00:00 AM,0.121,0.0,,,,
1502,03/22/16 04:00:00 AM,0.121,0.0,,,,
1503,03/22/16 07:00:00 AM,0.232,0.0,,,,
1504,03/22/16 10:00:00 AM,0.232,10.8,,,,
1505,03/22/16 01:00:00 PM,0.232,53.8,,,,
1506,03/22/16 04:00:00 PM,0.121,10.8,,,,
1507,03/22/16 07:00:00 PM,0.232,0.0,,,,
1508,03/22/16 10:00:00 PM,0.232,0.0,,,,
1509,03/23/16 01:00:00 AM,0.232,0.0,,,,
1510,03/23/16 04:00:00 AM,0.121,0.0,,,,
1511,03/23/16 07:00:00 AM,0.232,0.0,,,,
1512,03/23/16 10:00:00 AM,0.232,32.3,,,,
1513,03/23/16 01:00:00 PM,0.232,75.3,,,,
1514,03/23/16 04:00:00 PM,0.121,10.8,,,,
1515,03/23/16 07:00:00 PM,0.121,0.0,,,,
1516,03/23/16 10:00:00 PM,0.121,0.0,,,,
1517,03/24/16 01:00:00 AM,0.121,0.0,,,,
1518,03/24/16 04:00:00 AM,0.121,0.0,,,,
1519,03/24/16 07:00:00 AM,0.121,0.0,,,,
1520,03/24/16 10:00:00 AM,0.121,0.0,,,,
1521,03/24/16 01:00:00 PM,0.121,10.8,,,,
1522,03/24/16 04:00:00 PM,0.232,0.0,,,,
1523,03/24/16 07:00:00 PM,0.121,0.0,,,,
1524,03/24/16 10:00:00 PM,0.232,0.0,,,,
1525,03/25/16 01:00:00 AM,0.232,0.0,,,,
1526,03/25/16 04:00:00 AM,0.121,0.0,,,,
1527,03/25/16 07:00:00 AM,0.121,0.0,,,,
1528,03/25/16 10:00:00 AM,0.121,0.0,,,,
1529,03/25/16 01:00:00 PM,0.121,0.0,,,,
1530,03/25/16 04:00:00 PM,0.121,0.0,,,,
1531,03/25/16 07:00:00 PM,0.121,0.0,,,,
1532,03/25/16 10:00:00 PM,0.121,0.0,,,,
1533,03/26/16 01:00:00 AM,0.121,0.0,,,,
1534,03/26/16 04:00:00 AM,0.232,0.0,,,,
1535,03/26/16 07:00:00 AM,0.121,0.0,,,,
1536,03/26/16 10:00:00 AM,0.232,0.0,,,,
1537,03/26/16 01:00:00 PM,0.121,0.0,,,,
1538,03/26/16 04:00:00 PM,0.121,0.0,,,,
1539,03/26/16 07:00:00 PM,0.121,0.0,,,,
1540,03/26/16 10:00:00 PM,0.121,0.0,,,,
1541,03/27/16 01:00:00 AM,0.121,0.0,,,,
1542,03/27/16 04:00:00 AM,0.121,0.0,,,,
1543,03/27/16 07:00:00 AM,0.121,0.0,,,,
1544,03/27/16 10:00:00 AM,0.121,0.0,,,,
1545,03/27/16 01:00:00 PM,0.121,0.0,,,,
1546,03/27/16 04:00:00 PM,0.232,0.0,,,,
1547,03/27/16 07:00:00 PM,0.121,0.0,,,,
1548,03/27/16 10:00:00 PM,0.121,0.0,,,,
1549,03/28/16 01:00:00 AM,0.232,0.0,,,,
1550,03/28/16 04:00:00 AM,0.121,0.0,,,,
1551,03/28/16 07:00:00 AM,0.121,0.0,,,,
1552,03/28/16 10:00:00 AM,0.121,0.0,,,,
1553,03/28/16 01:00:00 PM,0.121,0.0,,,,
1554,03/28/16 04:00:00 PM,0.121,0.0,,,,
1555,03/28/16 07:00:00 PM,0.121,0.0,,,,
1556,03/28/16 10:00:00 PM,0.121,0.0,,,,
1557,03/29/16 01:00:00 AM,0.121,0.0,,,,
1558,03/29/16 04:00:00 AM,0.121,0.0,,,,
1559,03/29/16 07:00:00 AM,0.121,0.0,,,,
1560,03/29/16 10:00:00 AM,0.121,0.0,,,,
1561,03/29/16 01:00:00 PM,0.121,0.0,,,,
1562,03/29/16 04:00:00 PM,0.121,0.0,,,,
1563,03/29/16 07:00:00 PM,0.121,0.0,,,,
1564,03/29/16 10:00:00 PM,0.121,0.0,,,,
1565,03/30/16 01:00:00 AM,0.121,0.0,,,,
1566,03/30/16 04:00:00 AM,0.121,0.0,,,,
1567,03/30/16 07:00:00 AM,0.232,0.0,,,,
1568,03/30/16 10:00:00 AM,0.121,0.0,,,,
1569,03/30/16 01:00:00 PM,0.121,0.0,,,,
1570,03/30/16 04:00:00 PM,0.121,0.0,,,,
1571,03/30/16 07:00:00 PM,0.121,0.0,,,,
1572,03/30/16 10:00:00 PM,0.121,0.0,,,,
1573,03/31/16 01:00:00 AM,0.121,0.0,,,,
1574,03/31/16 04:00:00 AM,0.121,0.0,,,,
1575,03/31/16 07:00:00 AM,0.121,0.0,,,,
1576,03/31/16 10:00:00 AM,0.121,0.0,,,,
1577,03/31/16 01:00:00 PM,0.121,10.8,,,,
1578,03/31/16 04:00:00 PM,0.121,10.8,,,,
1579,03/31/16 07:00:00 PM,0.121,0.0,,,,
1580,03/31/16 10:00:00 PM,0.121,0.0,,,,
1581,04/01/16 01:00:00 AM,0.121,0.0,,,,
1582,04/01/16 04:00:00 AM,0.121,0.0,,,,
1583,04/01/16 07:00:00 AM,0.121,0.0,,,,
1584,04/01/16 10:00:00 AM,0.121,53.8,,,,
1585,04/01/16 01:00:00 PM,0.232,107.6,,,,
1586,04/01/16 04:00:00 PM,0.121,75.3,,,,
1587,04/01/16 07:00:00 PM,0.121,10.8,,,,
1588,04/01/16 10:00:00 PM,0.232,0.0,,,,
1589,04/02/16 01:00:00 AM,0.232,0.0,,,,
1590,04/02/16 04:00:00 AM,0.232,0.0,,,,
1591,04/02/16 07:00:00 AM,0.232,32.3,,,,
1592,04/02/16 10:00:00 AM,0.343,549.0,,,,
1593,04/02/16 01:00:00 PM,2.088,1119.5,,,,
1594,04/02/16 04:00:00 PM,3.998,818.1,,,,
1595,04/02/16 07:00:00 PM,3.788,118.4,,,,
1596,04/02/16 10:00:00 PM,2.410,0.0,,,,
1597,04/03/16 01:00:00 AM,2.303,0.0,,,,
1598,04/03/16 04:00:00 AM,2.517,0.0,,,,
1599,04/03/16 07:00:00 AM,2.624,193.8,,,,
1600,04/03/16 10:00:00 AM,4.519,1097.9,,,,
1601,04/03/16 01:00:00 PM,6.166,2066.7,,,,
1602,04/03/16 04:00:00 PM,7.079,1377.8,,,,
1603,04/03/16 07:00:00 PM,5.757,441.3,,,,
1604,04/03/16 10:00:00 PM,4.727,0.0,,,,
1605,04/04/16 01:00:00 AM,3.472,0.0,,,,
1606,04/04/16 04:00:00 AM,2.195,0.0,,,,
1607,04/04/16 07:00:00 AM,1.003,53.8,,,,
1608,04/04/16 10:00:00 AM,0.563,1894.5,,,,
1609,04/04/16 01:00:00 PM,0.453,936.5,,,,
1610,04/04/16 04:00:00 PM,0.343,1248.6,,,,
1611,04/04/16 07:00:00 PM,0.232,32.3,,,,
1612,04/04/16 10:00:00 PM,0.232,0.0,,,,
1613,04/05/16 01:00:00 AM,0.232,0.0,,,,
1614,04/05/16 04:00:00 AM,0.232,0.0,,,,
1615,04/05/16 07:00:00 AM,0.232,21.5,,,,
1616,04/05/16 10:00:00 AM,0.232,721.2,,,,
1617,04/05/16 01:00:00 PM,0.343,1722.2,,,,
1618,04/05/16 04:00:00 PM,0.343,936.5,,,,
1619,04/05/16 07:00:00 PM,0.232,161.5,,,,
1620,04/05/16 10:00:00 PM,0.232,0.0,,,,
1621,04/06/16 01:00:00 AM,0.232,0.0,,,,
1622,04/06/16 04:00:00 AM,0.232,0.0,,,,
1623,04/06/16 07:00:00 AM,0.232,86.1,,,,
1624,04/06/16 10:00:00 AM,0.453,699.7,,,,
1625,04/06/16 01:00:00 PM,3.261,1808.3,,,,
1626,04/06/16 04:00:00 PM,6.370,871.9,,,,
1627,04/06/16 07:00:00 PM,5.450,495.1,,,,
1628,04/06/16 10:00:00 PM,4.934,0.0,,,,
1629,04/07/16 01:00:00 AM,5.037,0.0,,,,
1630,04/07/16 04:00:00 AM,5.757,0.0,,,,
1631,04/07/16 07:00:00 AM,6.166,226.0,,,,
1632,04/07/16 10:00:00 AM,8.779,1463.9,,,,
1633,04/07/16 01:00:00 PM,10.748,1722.2,,,,
1634,04/07/16 04:00:00 PM,11.139,850.4,,,,
1635,04/07/16 07:00:00 PM,8.779,96.9,,,,
1636,04/07/16 10:00:00 PM,8.082,0.0,,,,
1637,04/08/16 01:00:00 AM,7.782,0.0,,,,
1638,04/08/16 04:00:00 AM,7.481,0.0,,,,
1639,04/08/16 07:00:00 AM,7.481,150.7,,,,
1640,04/08/16 10:00:00 AM,9.472,1324.0,,,,
1641,04/08/16 01:00:00 PM,10.944,1722.2,,,,
1642,04/08/16 04:00:00 PM,11.528,914.9,,,,
1643,04/08/16 07:00:00 PM,9.275,86.1,,,,
1644,04/08/16 10:00:00 PM,7.882,0.0,,,,
1645,04/09/16 01:00:00 AM,7.179,0.0,,,,
1646,04/09/16 04:00:00 AM,6.166,0.0,,,,
1647,04/09/16 07:00:00 AM,5.655,150.7,,,,
1648,04/09/16 10:00:00 AM,6.775,1280.9,,,,
1649,04/09/16 01:00:00 PM,8.182,1722.2,,,,
1650,04/09/16 04:00:00 PM,8.481,871.9,,,,
1651,04/09/16 07:00:00 PM,6.877,107.6,,,,
1652,04/09/16 10:00:00 PM,6.064,0.0,,,,
1653,04/10/16 01:00:00 AM,5.347,0.0,,,,
1654,04/10/16 04:00:00 AM,3.788,0.0,,,,
1655,04/10/16 07:00:00 AM,3.261,139.9,,,,
1656,04/10/16 10:00:00 AM,4.311,1722.2,,,,
1657,04/10/16 01:00:00 PM,5.347,1636.1,,,,
1658,04/10/16 04:00:00 PM,6.166,1550.0,,,,
1659,04/10/16 07:00:00 PM,5.244,150.7,,,,
1660,04/10/16 10:00:00 PM,4.727,0.0,,,,
1661,04/11/16 01:00:00 AM,4.102,0.0,,,,
1662,04/11/16 04:00:00 AM,3.578,0.0,,,,
1663,04/11/16 07:00:00 AM,2.837,193.8,,,,
1664,04/11/16 10:00:00 AM,3.788,1054.9,,,,
1665,04/11/16 01:00:00 PM,4.415,1216.3,,,,
1666,04/11/16 04:00:00 PM,4.727,1270.1,,,,
1667,04/11/16 07:00:00 PM,4.311,193.8,,,,
1668,04/11/16 10:00:00 PM,3.788,0.0,,,,
1669,04/12/16 01:00:00 AM,3.367,0.0,,,,
1670,04/12/16 04:00:00 AM,3.261,0.0,,,,
1671,04/12/16 07:00:00 AM,2.943,139.9,,,,
1672,04/12/16 10:00:00 AM,4.102,990.3,,,,
1673,04/12/16 01:00:00 PM,5.552,3961.1,,,,
1674,04/12/16 04:00:00 PM,5.962,2755.6,,,,
1675,04/12/16 07:00:00 PM,3.049,118.4,,,,
1676,04/12/16 10:00:00 PM,0.563,0.0,,,,
1677,04/13/16 01:00:00 AM,0.343,0.0,,,,
1678,04/13/16 04:00:00 AM,0.343,0.0,,,,
1679,04/13/16 07:00:00 AM,0.453,75.3,,,,
1680,04/13/16 10:00:00 AM,0.563,645.8,,,,
1681,04/13/16 01:00:00 PM,1.330,2583.4,,,,
1682,04/13/16 04:00:00 PM,2.410,1980.6,,,,
1683,04/13/16 07:00:00 PM,2.303,441.3,,,,
1684,04/13/16 10:00:00 PM,1.872,0.0,,,,
1685,04/14/16 01:00:00 AM,1.764,0.0,,,,
1686,04/14/16 04:00:00 AM,0.453,0.0,,,,
1687,04/14/16 07:00:00 AM,0.453,398.3,,,,
1688,04/14/16 10:00:00 AM,0.674,2325.0,,,,
1689,04/14/16 01:00:00 PM,2.624,2755.6,,,,
1690,04/14/16 04:00:00 PM,1.439,699.7,,,,
1691,04/14/16 07:00:00 PM,2.088,441.3,,,,
1692,04/14/16 10:00:00 PM,1.764,0.0,,,,
1693,04/15/16 01:00:00 AM,1.656,0.0,,,,
1694,04/15/16 04:00:00 AM,1.656,0.0,,,,
1695,04/15/16 07:00:00 AM,1.656,215.3,,,,
1696,04/15/16 10:00:00 AM,3.155,2755.6,,,,
1697,04/15/16 01:00:00 PM,4.207,2669.5,,,,
1698,04/15/16 04:00:00 PM,4.831,2755.6,,,,
1699,04/15/16 07:00:00 PM,3.893,301.4,,,,
1700,04/15/16 10:00:00 PM,2.837,0.0,,,,
1701,04/16/16 01:00:00 AM,1.764,0.0,,,,
1702,04/16/16 04:00:00 AM,1.003,0.0,,,,
1703,04/16/16 07:00:00 AM,1.003,398.3,,,,
1704,04/16/16 10:00:00 AM,2.943,1356.3,,,,
1705,04/16/16 01:00:00 PM,5.655,1722.2,,,,
1706,04/16/16 04:00:00 PM,7.582,1722.2,,,,
1707,04/16/16 07:00:00 PM,5.757,204.5,,,,
1708,04/16/16 10:00:00 PM,5.141,0.0,,,,
1709,04/17/16 01:00:00 AM,5.141,0.0,,,,
1710,04/17/16 04:00:00 AM,5.141,0.0,,,,
1711,04/17/16 07:00:00 AM,5.450,344.4,,,,
1712,04/17/16 10:00:00 AM,8.082,1054.9,,,,
1713,04/17/16 01:00:00 PM,10.651,1463.9,,,,
1714,04/17/16 04:00:00 PM,11.819,871.9,,,,
1715,04/17/16 07:00:00 PM,9.866,53.8,,,,
1716,04/17/16 10:00:00 PM,8.978,0.0,,,,
1717,04/18/16 01:00:00 AM,8.680,0.0,,,,
1718,04/18/16 04:00:00 AM,8.581,0.0,,,,
1719,04/18/16 07:00:00 AM,8.680,366.0,,,,
1720,04/18/16 10:00:00 AM,11.528,1194.8,,,,
1721,04/18/16 01:00:00 PM,13.558,1722.2,,,,
1722,04/18/16 04:00:00 PM,13.846,807.3,,,,
1723,04/18/16 07:00:00 PM,11.528,75.3,,,,
1724,04/18/16 10:00:00 PM,10.357,0.0,,,,
1725,04/19/16 01:00:00 AM,10.259,0.0,,,,
1726,04/19/16 04:00:00 AM,9.866,0.0,,,,
1727,04/19/16 07:00:00 AM,9.965,344.4,,,,
1728,04/19/16 10:00:00 AM,12.013,1184.0,,,,
1729,04/19/16 01:00:00 PM,14.325,1636.1,,,,
1730,04/19/16 04:00:00 PM,14.996,828.8,,,,
1731,04/19/16 07:00:00 PM,12.401,86.1,,,,
1732,04/19/16 10:00:00 PM,11.041,0.0,,,,
1733,04/20/16 01:00:00 AM,10.846,0.0,,,,
1734,04/20/16 04:00:00 AM,10.357,0.0,,,,
1735,04/20/16 07:00:00 AM,10.455,441.3,,,,
1736,04/20/16 10:00:00 AM,12.690,1054.9,,,,
1737,04/20/16 01:00:00 PM,14.804,1550.0,,,,
1738,04/20/16 04:00:00 PM,15.378,785.8,,,,
1739,04/20/16 07:00:00 PM,12.980,172.2,,,,
1740,04/20/16 10:00:00 PM,11.625,0.0,,,,
1741,04/21/16 01:00:00 AM,10.553,0.0,,,,
1742,04/21/16 04:00:00 AM,8.581,0.0,,,,
1743,04/21/16 07:00:00 AM,8.382,473.6,,,,
1744,04/21/16 10:00:00 AM,10.357,1722.2,,,,
1745,04/21/16 01:00:00 PM,12.304,3616.7,,,,
1746,04/21/16 04:00:00 PM,12.497,1808.3,,,,
1747,04/21/16 07:00:00 PM,10.455,344.4,,,,
1748,04/21/16 10:00:00 PM,8.581,0.0,,,,
1749,04/22/16 01:00:00 AM,8.082,0.0,,,,
1750,04/22/16 04:00:00 AM,7.782,0.0,,,,
1751,04/22/16 07:00:00 AM,6.877,96.9,,,,
1752,04/22/16 10:00:00 AM,8.182,2066.7,,,,
1753,04/22/16 01:00:00 PM,7.882,2066.7,,,,
1754,04/22/16 04:00:00 PM,8.282,2669.5,,,,
1755,04/22/16 07:00:00 PM,7.179,96.9,,,,
1756,04/22/16 10:00:00 PM,6.370,0.0,,,,
1757,04/23/16 01:00:00 AM,5.450,0.0,,,,
1758,04/23/16 04:00:00 AM,4.831,0.0,,,,
1759,04/23/16 07:00:00 AM,4.831,484.4,,,,
1760,04/23/16 10:00:00 AM,6.268,2066.7,,,,
1761,04/23/16 01:00:00 PM,7.179,2152.8,,,,
1762,04/23/16 04:00:00 PM,6.674,1270.1,,,,
1763,04/23/16 07:00:00 PM,6.064,236.8,,,,
1764,04/23/16 10:00:00 PM,4.727,0.0,,,,
1765,04/24/16 01:00:00 AM,1.980,0.0,,,,
1766,04/24/16 04:00:00 AM,2.943,0.0,,,,
1767,04/24/16 07:00:00 AM,2.837,312.2,,,,
1768,04/24/16 10:00:00 AM,3.578,1377.8,,,,
1769,04/24/16 01:00:00 PM,4.623,2669.5,,,,
1770,04/24/16 04:00:00 PM,1.872,1550.0,,,,
1771,04/24/16 07:00:00 PM,0.893,226.0,,,,
1772,04/24/16 10:00:00 PM,1.221,0.0,,,,
1773,04/25/16 01:00:00 AM,1.221,0.0,,,,
1774,04/25/16 04:00:00 AM,1.221,0.0,,,,
1775,04/25/16 07:00:00 AM,1.330,893.4,,,,
1776,04/25/16 10:00:00 AM,2.517,2927.8,,,,
1777,04/25/16 01:00:00 PM,3.683,9644.5,,,,
1778,04/25/16 04:00:00 PM,4.207,6200.0,,,,
1779,04/25/16 07:00:00 PM,3.155,742.7,,,,
1780,04/25/16 10:00:00 PM,2.303,0.0,,,,
1781,04/26/16 01:00:00 AM,1.656,0.0,,,,
1782,04/26/16 04:00:00 AM,1.112,0.0,,,,
1783,04/26/16 07:00:00 AM,1.003,753.5,,,,
1784,04/26/16 10:00:00 AM,2.195,2066.7,,,,
1785,04/26/16 01:00:00 PM,5.962,6544.5,,,,
1786,04/26/16 04:00:00 PM,5.347,1722.2,,,,
1787,04/26/16 07:00:00 PM,3.998,161.5,,,,
1788,04/26/16 10:00:00 PM,3.578,0.0,,,,
1789,04/27/16 01:00:00 AM,2.943,0.0,,,,
1790,04/27/16 04:00:00 AM,2.088,0.0,,,,
1791,04/27/16 07:00:00 AM,2.517,1076.4,,,,
1792,04/27/16 10:00:00 AM,4.207,3272.2,,,,
1793,04/27/16 01:00:00 PM,4.519,1980.6,,,,
1794,04/27/16 04:00:00 PM,3.893,1119.5,,,,
1795,04/27/16 07:00:00 PM,3.998,430.6,,,,
1796,04/27/16 10:00:00 PM,3.578,0.0,,,,
1797,04/28/16 01:00:00 AM,3.472,0.0,,,,
1798,04/28/16 04:00:00 AM,3.367,0.0,,,,
1799,04/28/16 07:00:00 AM,3.367,107.6,,,,
1800,04/28/16 10:00:00 AM,4.727,3444.5,,,,
1801,04/28/16 01:00:00 PM,5.962,3616.7,,,,
1802,04/28/16 04:00:00 PM,5.244,818.1,,,,
1803,04/28/16 07:00:00 PM,4.934,183.0,,,,
1804,04/28/16 10:00:00 PM,4.519,0.0,,,,
1805,04/29/16 01:00:00 AM,4.311,0.0,,,,
1806,04/29/16 04:00:00 AM,3.893,0.0,,,,
1807,04/29/16 07:00:00 AM,3.472,150.7,,,,
1808,04/29/16 10:00:00 AM,4.415,3616.7,,,,
1809,04/29/16 01:00:00 PM,4.311,3272.2,,,,
1810,04/29/16 04:00:00 PM,5.347,3961.1,,,,
1811,04/29/16 07:00:00 PM,4.519,1022.6,,,,
1812,04/29/16 10:00:00 PM,3.367,0.0,,,,
1813,04/30/16 01:00:00 AM,2.943,0.0,,,,
1814,04/30/16 04:00:00 AM,3.155,0.0,,,,
1815,04/30/16 07:00:00 AM,3.155,861.1,,,,
1816,04/30/16 10:00:00 AM,4.623,2066.7,,,,
1817,04/30/16 01:00:00 PM,7.983,1980.6,,,,
1818,04/30/16 04:00:00 PM,7.882,1011.8,,,,
1819,04/30/16 07:00:00 PM,6.674,139.9,,,,
1820,04/30/16 10:00:00 PM,5.450,0.0,,,,
1821,05/01/16 01:00:00 AM,4.727,0.0,,,,
1822,05/01/16 04:00:00 AM,5.347,0.0,,,,
1823,05/01/16 07:00:00 AM,6.573,753.5,,,,
1824,05/01/16 10:00:00 AM,8.282,1550.0,,,,
1825,05/01/16 01:00:00 PM,10.651,2325.0,,,,
1826,05/01/16 04:00:00 PM,11.041,1130.2,,,,
1827,05/01/16 07:00:00 PM,9.472,129.2,,,,
1828,05/01/16 10:00:00 PM,8.182,0.0,,,,
1829,05/02/16 01:00:00 AM,7.481,0.0,,,,
1830,05/02/16 04:00:00 AM,7.481,0.0,,,,
1831,05/02/16 07:00:00 AM,8.282,742.7,,,,
1832,05/02/16 10:00:00 AM,11.625,1550.0,,,,
1833,05/02/16 01:00:00 PM,14.421,2755.6,,,,
1834,05/02/16 04:00:00 PM,14.134,1313.2,,,,
1835,05/02/16 07:00:00 PM,11.819,172.2,,,,
1836,05/02/16 10:00:00 PM,10.357,0.0,,,,
1837,05/03/16 01:00:00 AM,9.768,0.0,,,,
1838,05/03/16 04:00:00 AM,9.176,0.0,,,,
1839,05/03/16 07:00:00 AM,8.779,1334.7,,,,
1840,05/03/16 10:00:00 AM,9.965,3272.2,,,,
1841,05/03/16 01:00:00 PM,12.980,4650.0,,,,
1842,05/03/16 04:00:00 PM,12.690,2927.8,,,,
1843,05/03/16 07:00:00 PM,11.236,462.9,,,,
1844,05/03/16 10:00:00 PM,9.669,0.0,,,,
1845,05/04/16 01:00:00 AM,8.680,0.0,,,,
1846,05/04/16 04:00:00 AM,8.082,0.0,,,,
1847,05/04/16 07:00:00 AM,7.782,161.5,,,,
1848,05/04/16 10:00:00 AM,8.779,4305.6,,,,
1849,05/04/16 01:00:00 PM,8.879,3100.0,,,,
1850,05/04/16 04:00:00 PM,8.282,2411.1,,,,
1851,05/04/16 07:00:00 PM,7.782,139.9,,,,
1852,05/04/16 10:00:00 PM,7.179,0.0,,,,
1853,05/05/16 01:00:00 AM,6.877,0.0,,,,
1854,05/05/16 04:00:00 AM,6.573,0.0,,,,
1855,05/05/16 07:00:00 AM,6.573,183.0,,,,
1856,05/05/16 10:00:00 AM,7.079,2755.6,,,,
1857,05/05/16 01:00:00 PM,8.282,3444.5,,,,
1858,05/05/16 04:00:00 PM,9.571,2583.4,,,,
1859,05/05/16 07:00:00 PM,8.680,387.5,,,,
1860,05/05/16 10:00:00 PM,7.782,0.0,,,,
1861,05/06/16 01:00:00 AM,6.978,0.0,,,,
